locality_symbol,שם יישוב,year,target_election,valid_votes,Other_raw_pct,Right_pct,Center_Left_pct,Haredi_pct,Arab_pct,אחוז עולי 1990+ מסך האוכלוסייה,ערבים (אחוזים מתוך כלל אוכלוסיית הישראלים),gini_wage_2019,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד,"אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית",avg_monthly_wage,גיל ממוצע של מקבלי דמי אבטלה (לא כולל חיילים),השכלה גבוהה אחוז סטודנטים מתוך אוכלוסיית בני 25-20,gender_wage_ratio,"צפיפות אוכלוסייה לקמ''ר ביישובים שמנו 5,000 תושבים ויותר","ריבוי טבעי ל-1,000 תושבים",אחוז באוכלוסייה בסוף השנה בני 4-0,אחוז באוכלוסייה בסוף השנה בני 44-30,"נישאים שיעור ל-1,000 תושבים לא נשואים בני 15 ומעלה",השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,"מספר ילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר ל-1,000 תושבים",אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,"יחס תלות (ל-1,000 תושבים בלתי תלויים)",עובדי הוראה ממוצע שעות עבודה לשבוע,אחוז באוכלוסייה בסוף השנה בני 59-45,מקבלי דמי אבטלה (ממוצע חודשי) גברים,יהודים (אחוזים מתוך יהודים ואחרים),מוסלמים (אחוזים מתוך האוכלוסייה הערבית),יהודים ואחרים (אחוזים מתוך כלל אוכלוסיית הישראלים),נכנסים מיישובים אחרים גיל 64-30,type_Arab/Non-Jewish,type_Cities,type_Kibbutzim,type_Moshavim,type_other,type_Druze_Majority
33,בת שלמה,2019,Knesset_22,338,0.591715976331361,19.940476190476197,77.67857142857143,2.083333333333333,0.2976190476190476,,,0.44,,65.8,11492.93,40.0,,1.5745112621829045,,,,,,,,1.89,,,,,,,82.0,,,,,0,0,0,1,0,0
33,בת שלמה,2020,Knesset_23,354,0.0,22.033898305084744,75.42372881355932,1.4124293785310735,1.1299435028248588,,,0.44,,65.8,11492.93,38.54,,1.5745112621829045,,,,,,,,1.83,,,,,,,458.0,,,,,0,0,0,1,0,0
33,בת שלמה,2021,Knesset_24,355,2.535211267605634,23.69942196531792,74.85549132947978,1.4450867052023122,0.0,,,0.44,,66.0,13484.81,39.0,,1.623417432218736,,,,,,,,1.62,,,,,,,302.0,,,,,0,0,0,1,0,0
33,בת שלמה,2022,Knesset_25,323,2.786377708978328,23.88535031847134,74.52229299363057,0.9554140127388536,0.6369426751592357,,,0.44,,66.3,14073.41,39.9,,1.6322195898263774,,,,,,,,2.07,,,,,,,68.58,,,,,0,0,0,1,0,0
35,גדות,2019,Knesset_21,246,0.4065040650406504,6.530612244897959,93.06122448979592,0.0,0.4081632653061224,,,0.43,,73.3,12623.77,42.0,,1.6752742795026117,,,,,,,,1.5,,,,,,,27.0,,,,,0,0,1,0,0,0
35,גדות,2019,Knesset_22,241,0.8298755186721992,5.857740585774058,93.72384937238492,0.0,0.4184100418410041,,,0.43,,73.3,12623.77,42.0,,1.6752742795026117,,,,,,,,1.5,,,,,,,27.0,,,,,0,0,1,0,0,0
35,גדות,2020,Knesset_23,242,0.0,4.958677685950414,95.0413223140496,0.0,0.0,,,0.43,,73.8,12623.77,39.58,,1.6752742795026117,,,,,,,,1.88,,,,,,,140.0,,,,,0,0,1,0,0,0
35,גדות,2021,Knesset_24,243,0.823045267489712,5.394190871369295,94.6058091286307,0.0,0.0,,,0.43,,73.4,14620.64,40.0,,1.6304483079036325,,,,,,,,1.71,,,,,,,88.0,,,,,0,0,1,0,0,0
35,גדות,2022,Knesset_25,249,3.212851405622489,3.319502074688797,96.6804979253112,0.0,0.0,,,0.43,,73.8,16061.49,41.3,,1.770247526960675,,,,,,,,1.91,,,,,,,21.67,,,,,0,0,1,0,0,0
3557,קדומים,2019,Knesset_21,2177,0.1378043178686265,95.86016559337628,2.02391904323827,2.1159153633854646,0.0,5.1,,0.44,4.15,50.4,9101.69,39.0,22.14,1.703403917564191,,15.46,10.0,15.64,64.5,54.37,235.51443049129765,12.12,77.17,47.69,84.78,1416.9,28.4,11.15,16.0,99.6,,100.0,39,0,1,0,0,0,0
3557,קדומים,2019,Knesset_22,2102,0.1902949571836346,93.42230695900858,2.7168732125834127,3.813155386081983,0.0476644423260247,5.1,,0.44,4.15,50.4,9101.69,39.0,22.14,1.703403917564191,,15.46,10.0,15.64,64.5,54.37,235.51443049129765,12.12,77.17,47.69,84.78,1416.9,28.4,11.15,16.0,99.6,,100.0,39,0,1,0,0,0,0
3557,קדומים,2020,Knesset_23,2083,0.2400384061449832,92.54090471607314,2.165543792107796,5.2935514918190565,0.0,5.1,,0.44,3.44,50.7,9947.474103585657,37.2,23.08,1.831352574985852,,18.18,12.52,17.34,48.3,55.4,233.31879633667685,11.9,81.93,17.19,89.16,1319.0,29.0,9.57,72.0,99.4,,100.0,40,0,1,0,0,0,0
3557,קדומים,2021,Knesset_24,2056,0.4863813229571984,96.33431085043988,1.710654936461388,1.906158357771261,0.0488758553274682,4.9,,0.44,2.74,50.7,10312.29,38.0,25.3,1.5869450864548431,,20.27,11.24,16.69,36.7,56.04,233.33333333333334,10.03,67.01,52.36,80.41,1342.0,29.7,10.2,46.0,99.5,,100.0,46,0,1,0,0,0,0
3557,קדומים,2022,Knesset_25,2060,0.9223300970873786,95.39441450269476,1.9598236158745712,2.596766291033807,0.0489955903968642,5.3,,0.44,3.28,49.7,10786.95,40.73,24.3,1.6763628651268014,,21.01,10.8,16.51,62.4,56.2,222.30724576494802,11.05,79.25,54.5,86.79,1339.0,29.66,10.77,46.0,99.5,,100.0,48,0,1,0,0,0,0
3560,אלקנה,2019,Knesset_21,2120,0.0943396226415094,94.14542020774316,4.202077431539188,1.6525023607176583,0.0,2.9,,0.46,5.11,51.2,12268.21,37.0,34.44,1.6761589389602696,,20.63,12.0,18.36,61.7,68.87,79.93623320428149,1.09,92.06,48.03,96.83,1202.6,30.1,11.0,13.0,99.9,,100.0,71,0,1,0,0,0,0
3560,אלקנה,2019,Knesset_22,2024,0.0,92.93478260869566,4.9901185770751,2.075098814229249,0.0,2.9,,0.46,5.11,51.2,12268.21,37.0,34.44,1.6761589389602696,,20.63,12.0,18.36,61.7,68.87,79.93623320428149,1.09,92.06,48.03,96.83,1202.6,30.1,11.0,13.0,99.9,,100.0,71,0,1,0,0,0,0
3560,אלקנה,2020,Knesset_23,2097,0.0953743443013829,91.78997613365156,4.439140811455848,3.7231503579952263,0.0477326968973747,3.0,,0.46,3.29,51.3,13427.0,37.07,35.54,1.8125261834939252,,20.13,11.56,17.21,61.4,69.8,93.83789312196369,1.02,89.86,22.75,91.3,1123.0,30.6,11.28,66.0,99.8,,100.0,67,0,1,0,0,0,0
3560,אלקנה,2021,Knesset_24,2117,0.8030231459612659,95.0952380952381,2.857142857142857,2.0,0.0476190476190476,3.12,,0.46,2.06,52.4,13700.27,38.0,34.8,1.6220640028859208,,20.79,11.59,17.24,69.2,71.04,91.60117878192536,0.97,91.89,53.93,93.24,1169.0,31.4,11.67,41.0,99.8,,100.0,106,0,1,0,0,0,0
3560,אלקנה,2022,Knesset_25,2251,0.888494002665482,90.49753473778574,6.454504706409682,2.9583146571044376,0.0896458987001344,3.1,,0.46,3.18,52.0,14545.24,36.85,34.9,1.68343394739976,,22.69,12.1,17.51,44.9,72.95,92.77365321254932,1.12,83.13,56.76,86.75,1170.0,30.83,11.09,41.0,99.8,,100.0,114,0,1,0,0,0,0
3570,אריאל,2019,Knesset_21,10003,1.4195741277616716,68.11682385153635,30.19977689889464,1.6225534935604908,0.0608457560085184,31.3,3.2,0.38,3.11,41.4,9670.02,44.0,46.64,1.4775398961112536,1511.1,7.41,6.0,17.32,20.5,24.13,26.96762968728538,35.03,77.11,41.95,90.36,609.9,32.5,15.54,96.0,81.6,60.7,96.8,312,0,1,0,0,0,0
3570,אריאל,2019,Knesset_22,9636,0.5915317559153176,59.70351811253784,37.57177158367262,2.630754776072659,0.0939555277168806,31.3,3.2,0.38,3.11,41.4,9670.02,44.0,46.64,1.4775398961112536,1511.1,7.41,6.0,17.32,20.5,24.13,26.96762968728538,35.03,77.11,41.95,90.36,609.9,32.5,15.54,96.0,81.6,60.7,96.8,312,0,1,0,0,0,0
3570,אריאל,2020,Knesset_23,9606,0.3331251301270039,63.547106747440985,33.298516816377685,3.049926885314393,0.1044495508669312,33.8,3.2,0.38,3.43,41.5,9582.0,41.37,48.02,1.519589797528267,1511.1,9.12,7.62,18.47,18.0,25.7,31.763864773771836,32.81,73.98,39.67,88.27,685.0,31.6,16.12,559.0,80.5,60.7,97.1,152,0,1,0,0,0,0
3570,אריאל,2021,Knesset_24,9257,2.3225667062763318,67.34129617341296,30.11501880115019,2.510506525105065,0.033178500331785,33.13,3.2,0.38,3.58,41.4,10774.73,42.0,43.9,1.487123271889401,1511.1,10.09,7.31,18.23,14.9,27.15,33.03303303303303,31.22,74.29,41.97,90.95,690.0,32.8,15.87,351.0,80.5,60.7,97.1,213,0,1,0,0,0,0
3570,אריאל,2022,Knesset_25,9420,2.37791932059448,62.788168769030015,34.53675511091779,2.511961722488038,0.1631143975641583,32.5,,0.38,3.44,41.7,11212.74,43.57,49.8,1.5120568948372706,,5.73,6.7,17.56,19.1,28.84,31.8225190374687,31.19,80.18,43.78,88.29,662.0,33.08,15.31,68.58,80.7,,96.6,247,0,1,0,0,0,0
3574,בית אל,2019,Knesset_21,2819,0.0,96.59453706988292,0.8868393047179851,2.5186236253990777,0.0,7.0,,0.44,4.49,49.8,7988.32,38.0,23.28,1.4799045460117082,3901.9,29.06,13.5,11.72,57.2,47.92,284.2715231788079,7.61,79.53,50.31,89.76,1171.1,29.9,11.24,15.0,99.8,,100.0,101,0,1,0,0,0,0
3574,בית אל,2019,Knesset_22,2739,0.0730193501277838,93.31384727804164,0.8037997807818781,5.88235294117647,0.0,7.0,,0.44,4.49,49.8,7988.32,38.0,23.28,1.4799045460117082,3901.9,29.06,13.5,11.72,57.2,47.92,284.2715231788079,7.61,79.53,50.31,89.76,1171.1,29.9,11.24,15.0,99.8,,100.0,101,0,1,0,0,0,0
3574,בית אל,2020,Knesset_23,2683,0.0372717107715244,90.19388516032812,0.4474272930648769,9.284116331096197,0.0745712155108128,6.9,,0.44,3.54,51.1,8295.56513026052,36.28,27.73,1.5203103605659516,3901.9,30.37,12.3,10.98,73.0,49.4,317.2061928219564,6.6,75.37,31.35,85.07,1246.0,30.2,9.78,127.0,99.8,,100.0,20,0,1,0,0,0,0
3574,בית אל,2021,Knesset_24,2600,0.7692307692307693,97.17054263565892,0.4651162790697674,2.3643410852713176,0.0,6.67,,0.44,33.51,50.9,8082.31,36.0,29.9,1.3973868484682672,3901.9,30.8,12.2,10.79,78.4,51.51,310.5087132547087,6.34,76.06,54.55,88.03,1203.0,30.1,10.1,70.0,99.8,,100.0,32,0,1,0,0,0,0
3574,בית אל,2022,Knesset_25,2698,0.407709414381023,95.7945664309639,1.0792705619650167,3.1261630070710837,0.0,6.4,,0.44,3.73,50.8,8520.51,36.93,22.0,1.403227532599206,,31.72,11.7,9.97,61.0,52.02,289.95900297326676,6.97,74.55,56.97,88.48,1386.0,30.47,9.54,15.25,99.8,,100.0,47,0,1,0,0,0,0
36,שדה דוד,2019,Knesset_21,299,0.0,63.87959866220736,23.745819397993312,12.37458193979933,0.0,,,0.42,,67.6,10843.92,40.0,,1.5680670682422906,,,,,,,,4.58,,,,,,,70.0,,,,,0,0,0,1,0,0
36,שדה דוד,2019,Knesset_22,313,5.7507987220447285,54.57627118644067,26.440677966101696,18.64406779661017,0.3389830508474576,,,0.42,,67.6,10843.92,40.0,,1.5680670682422906,,,,,,,,4.58,,,,,,,70.0,,,,,0,0,0,1,0,0
36,שדה דוד,2020,Knesset_23,332,0.3012048192771084,61.027190332326285,24.773413897280967,13.897280966767372,0.3021148036253776,,,0.42,,67.2,10843.92,38.48,,1.5680670682422906,,,,,,,,4.89,,,,,,,352.0,,,,,0,0,0,1,0,0
36,שדה דוד,2021,Knesset_24,302,0.9933774834437088,63.21070234113713,20.066889632107024,16.722408026755854,0.0,,,0.42,,67.4,12633.55,39.0,,1.5515099990027692,,,,,,,,4.4,,,,,,,232.0,,,,,0,0,0,1,0,0
36,שדה דוד,2022,Knesset_25,361,1.10803324099723,59.38375350140056,22.12885154061625,18.207282913165265,0.2801120448179272,,,0.42,,66.9,13425.88,38.88,,1.5443127398831231,,,,,,,,4.65,,,,,,,53.83,,,,,0,0,0,1,0,0
3608,מעלה אפרים,2019,Knesset_21,628,0.7961783439490446,72.55216693418942,24.23756019261637,3.0497592295345104,0.160513643659711,13.7,0.4,0.34,,81.4,8003.64,42.0,3.71,1.416585217228668,,15.97,11.8,16.81,28.8,18.74,92.62536873156343,28.99,,,,1027.5,,11.15,10.0,92.1,100.0,99.6,28,0,0,0,0,1,0
3608,מעלה אפרים,2019,Knesset_22,575,0.5217391304347827,67.48251748251748,25.0,7.517482517482517,0.0,13.7,0.4,0.34,,81.4,8003.64,42.0,3.71,1.416585217228668,,15.97,11.8,16.81,28.8,18.74,92.62536873156343,28.99,,,,1027.5,,11.15,10.0,92.1,100.0,99.6,28,0,0,0,0,1,0
3608,מעלה אפרים,2020,Knesset_23,589,0.0,67.74193548387096,23.599320882852293,8.31918505942275,0.3395585738539898,16.4,0.4,0.34,,81.9,8003.64,40.65,9.88,1.416585217228668,,21.46,11.08,16.81,19.1,21.2,140.2390438247012,23.56,,,,1118.0,,12.19,45.0,90.6,100.0,99.7,27,0,0,0,0,1,0
3608,מעלה אפרים,2021,Knesset_24,562,3.202846975088968,77.02205882352942,19.11764705882353,3.860294117647059,0.0,14.64,0.4,0.34,3.78,81.9,8377.79,41.0,6.6,1.4515808568188278,,15.55,11.46,17.3,21.3,26.3,138.08801213960547,23.56,53.33,39.58,66.67,1107.0,29.4,11.53,27.0,91.7,100.0,99.7,29,0,0,0,0,1,0
3608,מעלה אפרים,2022,Knesset_25,627,3.1897926634768736,75.7825370675453,19.769357495881383,4.118616144975288,0.3294892915980231,14.5,,0.34,3.96,81.9,8682.65,35.07,5.4,1.413300599141074,,29.69,12.4,17.65,27.4,29.41,146.6978460108353,23.56,47.62,40.91,57.14,1122.0,30.07,10.17,27.0,91.5,,99.6,27,0,0,0,0,1,0
3611,קריית ארבע,2019,Knesset_21,3442,0.2614758861127251,91.87299737838626,5.272356539469851,2.8546460821438977,0.0,16.0,,0.39,4.96,13.9,7167.87,39.0,18.65,1.4081861833952911,1706.6,25.97,11.7,15.08,56.3,26.43,197.41185791628152,35.99,55.0,39.18,68.33,1124.9,28.2,11.29,26.0,97.8,31.8,100.0,73,0,1,0,0,0,0
3611,קריית ארבע,2019,Knesset_22,3356,0.2383790226460071,87.93309438470729,6.063321385902031,5.943847072879331,0.05973715651135,16.0,,0.39,4.96,13.9,7167.87,39.0,18.65,1.4081861833952911,1706.6,25.97,11.7,15.08,56.3,26.43,197.41185791628152,35.99,55.0,39.18,68.33,1124.9,28.2,11.29,26.0,97.8,31.8,100.0,73,0,1,0,0,0,0
3611,קריית ארבע,2020,Knesset_23,3268,0.3671970624235006,85.53439803439802,4.115479115479116,10.350122850122853,0.0,16.6,,0.39,4.05,14.1,7140.103174603175,38.38,15.91,1.400304156809733,1706.6,25.37,13.06,15.96,57.1,27.8,216.54401744344509,34.93,61.24,31.74,69.77,1206.0,27.7,9.43,213.0,97.8,31.8,100.0,53,0,1,0,0,0,0
3611,קריית ארבע,2021,Knesset_24,3018,1.4247846255798542,92.4033613445378,3.932773109243697,3.630252100840336,0.0336134453781512,16.24,,0.39,1.45,14.1,7726.3,39.0,20.9,1.3097581362741662,1706.6,24.53,13.18,15.58,51.1,29.52,230.6974263235098,32.9,57.69,41.04,70.77,1192.0,27.8,9.75,121.0,97.8,31.8,100.0,59,0,1,0,0,0,0
3611,קריית ארבע,2022,Knesset_25,3249,0.8310249307479225,90.87523277467412,4.5934202358783365,4.500310366232154,0.0310366232153941,16.1,,0.39,4.03,14.2,7883.77,38.62,19.1,1.3289284730837672,,22.15,12.2,15.39,52.4,30.38,244.86406306117465,33.62,55.65,43.22,66.96,1188.0,27.86,10.03,18.92,97.7,,100.0,40,0,1,0,0,0,0
3616,מעלה אדומים,2019,Knesset_21,20257,0.4985930789356765,74.49890851359396,19.10597340742211,6.360388966064695,0.03472911291923,14.5,0.2,0.39,3.53,42.3,9957.08,40.0,15.36,1.4124102459336525,790.1,12.14,7.9,15.89,33.3,24.87,51.36314067611777,19.62,77.38,38.39,87.33,864.2,31.2,17.16,149.0,96.6,85.9,99.8,355,0,1,0,0,0,0
3616,מעלה אדומים,2019,Knesset_22,19508,0.4100881689563256,68.7667284331892,22.25138974675726,8.90982087708462,0.0720609429689108,14.5,0.2,0.39,3.53,42.3,9957.08,40.0,15.36,1.4124102459336525,790.1,12.14,7.9,15.89,33.3,24.87,51.36314067611777,19.62,77.38,38.39,87.33,864.2,31.2,17.16,149.0,96.6,85.9,99.8,355,0,1,0,0,0,0
3616,מעלה אדומים,2020,Knesset_23,19874,0.1761094897856495,72.26170673925097,18.39306416654065,9.279701597862797,0.0655274963455819,14.7,0.2,0.39,3.54,43.1,9968.510444486838,38.62,16.45,1.4367242638111464,790.1,12.37,8.83,16.77,29.5,25.7,51.603868308407755,18.49,73.14,39.91,88.71,852.0,30.8,16.77,1093.0,96.6,85.9,99.8,222,0,1,0,0,0,0
3616,מעלה אדומים,2021,Knesset_24,18852,1.2147252280925105,76.86194490683563,15.239220318960426,7.839768028781615,0.0590667454223272,14.64,0.2,0.39,3.66,43.4,10913.23,39.0,16.1,1.388334467295164,790.1,14.8,8.75,16.45,21.5,26.67,53.12208760484623,17.38,73.78,42.66,88.51,855.0,31.1,16.68,651.0,96.5,85.9,99.9,278,0,1,0,0,0,0
3616,מעלה אדומים,2022,Knesset_25,19602,1.0866238138965412,71.34457682190933,18.63427716746609,9.938624993553043,0.0825210170715354,14.9,,0.39,3.64,43.6,11189.9,38.96,15.2,1.3865840525816018,,11.98,8.3,16.05,32.3,28.08,50.75424327552273,18.16,71.58,44.57,86.02,887.0,30.98,16.33,113.17,96.3,,99.7,281,0,1,0,0,0,0
3640,קרני שומרון,2019,Knesset_21,4090,0.4645476772616136,88.35666912306559,8.744780152296732,2.8739867354458366,0.0245639891918447,10.6,0.1,0.41,3.5,34.5,9800.8,42.0,21.31,1.6303260172200928,1341.4,19.2,11.3,19.61,46.3,38.94,94.74599188719336,15.77,67.54,35.37,76.32,1076.4,30.2,10.85,30.0,97.0,90.2,99.9,119,0,1,0,0,0,0
3640,קרני שומרון,2019,Knesset_22,4033,0.5454996280684354,83.91922213911742,11.219147344801796,4.861630516080777,0.0,10.6,0.1,0.41,3.5,34.5,9800.8,42.0,21.31,1.6303260172200928,1341.4,19.2,11.3,19.61,46.3,38.94,94.74599188719336,15.77,67.54,35.37,76.32,1076.4,30.2,10.85,30.0,97.0,90.2,99.9,119,0,1,0,0,0,0
3640,קרני שומרון,2020,Knesset_23,4137,0.096688421561518,84.32131623518025,9.774981853375271,5.855310912170336,0.048390999274135,11.9,0.1,0.41,3.06,35.3,10269.305247752456,38.82,16.22,1.6381519347741684,1341.4,23.08,13.51,19.7,46.3,41.2,105.97854943187852,15.01,59.65,27.74,72.81,1008.0,30.7,10.35,225.0,96.9,90.2,99.9,151,0,1,0,0,0,0
3640,קרני שומרון,2021,Knesset_24,4551,1.4502307185234016,87.5139353400223,8.561872909698996,3.901895206243032,0.0222965440356744,11.86,0.1,0.41,2.93,35.3,11100.45,39.0,23.0,1.575772932849951,1341.4,23.59,13.3,19.67,38.8,42.88,109.69678153782469,14.03,78.4,36.65,87.04,1025.0,30.8,10.17,134.0,96.8,90.2,99.9,122,0,1,0,0,0,0
3640,קרני שומרון,2022,Knesset_25,4732,1.1411665257819104,85.61351004702864,9.662248824283882,4.70286447199658,0.0213766566908935,11.6,,0.41,3.01,35.0,11755.57,39.02,22.2,1.610101863691954,,20.32,12.2,19.5,56.0,44.38,106.54823046271366,14.93,78.99,38.91,85.51,1093.0,31.23,10.09,25.83,96.8,,99.9,129,0,1,0,0,0,0
3650,אפרת,2019,Knesset_21,5473,0.2740727206285401,91.88347379992672,6.522535727372664,1.5756687431293512,0.0183217295712715,21.5,,0.46,3.44,23.2,10598.02,40.0,21.17,1.5954969934178904,1894.8,15.46,10.2,18.03,54.2,49.67,73.57723577235772,4.86,82.91,42.6,84.42,1276.9,28.3,11.53,34.0,99.8,,100.0,101,0,1,0,0,0,0
3650,אפרת,2019,Knesset_22,5291,0.3024003024003024,89.81990521327015,7.450236966824645,2.7109004739336493,0.0189573459715639,21.5,,0.46,3.44,23.2,10598.02,40.0,21.17,1.5954969934178904,1894.8,15.46,10.2,18.03,54.2,49.67,73.57723577235772,4.86,82.91,42.6,84.42,1276.9,28.3,11.53,34.0,99.8,,100.0,101,0,1,0,0,0,0
3650,אפרת,2020,Knesset_23,5470,0.1462522851919561,89.5276455510802,6.810692054192604,3.606737458806298,0.054924935920908,21.0,,0.46,3.62,23.7,11505.653239929949,37.54,23.72,1.6897767332549942,1894.8,21.25,12.13,18.89,44.5,51.4,81.71854449802719,4.53,89.39,23.67,91.62,1118.0,28.7,10.84,254.0,99.7,,100.0,222,0,1,0,0,0,0
3650,אפרת,2021,Knesset_24,5644,1.3997165131112683,91.60826594788858,6.199460916442049,2.192273135669362,0.0,21.65,,0.46,14.7,23.4,12815.54,38.0,22.5,1.6346983832474975,1894.8,23.7,11.73,18.82,41.7,53.1,81.7519484920366,4.64,87.85,45.84,89.88,1165.0,29.4,10.72,150.0,99.7,,100.0,162,0,1,0,0,0,0
3650,אפרת,2022,Knesset_25,5783,1.6946221684246932,84.7669305189094,12.207563764291995,2.9199648197009678,0.1055408970976253,21.8,,0.46,3.29,22.8,13673.68,38.23,18.3,1.682895058210535,,16.23,11.0,18.66,45.0,54.69,80.7372142877029,4.07,86.38,51.4,88.73,1194.0,29.26,11.0,22.67,99.7,,100.0,116,0,1,0,0,0,0
3652,בית אריה-עופרים,2019,Knesset_21,2664,0.5630630630630631,62.77840694601736,34.12608531521329,3.095507738769347,0.0,6.5,0.2,0.4,1.68,22.9,11357.39,44.0,10.53,1.4544468255374914,1776.0,7.28,6.6,16.99,25.2,29.95,10.877447425670777,4.4,78.38,32.1,82.43,795.6,29.9,20.88,23.0,96.3,62.9,99.8,95,0,1,0,0,0,0
3652,בית אריה-עופרים,2019,Knesset_22,2623,0.6862371330537552,59.69289827255279,36.16122840690979,4.145873320537428,0.0,6.5,0.2,0.4,1.68,22.9,11357.39,44.0,10.53,1.4544468255374914,1776.0,7.28,6.6,16.99,25.2,29.95,10.877447425670777,4.4,78.38,32.1,82.43,795.6,29.9,20.88,23.0,96.3,62.9,99.8,95,0,1,0,0,0,0
3652,בית אריה-עופרים,2020,Knesset_23,2641,0.1514577811435062,65.14979142965491,30.29958285930982,4.512703830109974,0.0379218809252938,6.4,0.2,0.4,2.75,23.0,11520.640338504936,39.96,12.12,1.5357654579521658,1776.0,10.56,8.2,18.3,27.6,30.4,10.278452625677444,4.72,79.81,35.71,86.54,808.0,29.2,19.02,134.0,96.0,62.9,100.0,93,0,1,0,0,0,0
3652,בית אריה-עופרים,2021,Knesset_24,2636,1.7830045523520486,69.21591348010814,26.76709154113557,3.9783700270374656,0.0386249517188103,6.58,0.2,0.4,2.68,23.5,12791.28,41.0,12.2,1.472016438652463,1776.0,12.08,7.89,17.64,21.3,30.03,11.462377518949898,6.64,80.46,37.36,83.91,826.0,30.2,19.36,87.0,95.8,62.9,99.8,125,0,1,0,0,0,0
3652,בית אריה-עופרים,2022,Knesset_25,2754,2.033405954974582,63.676797627872496,31.09710896960712,5.226093402520386,0.0,6.9,,0.4,2.83,24.1,13201.26,41.89,9.9,1.4410866981557664,,13.55,7.4,17.33,36.6,30.2,10.15132728604265,7.55,81.03,37.78,93.97,808.0,30.62,19.9,17.58,95.7,,99.8,147,0,1,0,0,0,0
3660,עמנואל,2019,Knesset_21,1548,0.1937984496124031,26.34304207119741,0.3236245954692557,73.26860841423948,0.0647249190938511,3.1,,0.38,2.31,51.4,5541.34,37.0,1.89,1.3888278972787813,1048.4,43.33,19.8,15.19,65.0,6.68,204.77064220183485,14.53,20.9,23.3,43.28,1417.9,25.2,7.17,12.0,100.0,,100.0,73,0,1,0,0,0,0
3660,עמנואל,2019,Knesset_22,1604,0.0,22.194513715710723,0.4987531172069825,77.3067331670823,0.0,3.1,,0.38,2.31,51.4,5541.34,37.0,1.89,1.3888278972787813,1048.4,43.33,19.8,15.19,65.0,6.68,204.77064220183485,14.53,20.9,23.3,43.28,1417.9,25.2,7.17,12.0,100.0,,100.0,73,0,1,0,0,0,0
3660,עמנואל,2020,Knesset_23,1657,0.060350030175015,16.183574879227052,0.5434782608695652,83.27294685990339,0.0,3.4,,0.38,3.91,50.2,5302.470814624759,35.42,2.91,1.424706943192065,1048.4,39.83,20.71,13.78,52.9,7.6,281.66626301767985,15.43,22.41,16.48,39.66,1354.0,30.0,7.73,96.0,99.9,,100.0,47,0,1,0,0,0,0
3660,עמנואל,2021,Knesset_24,1591,0.1885606536769327,25.0,0.1889168765743073,74.81108312342569,0.0,3.16,,0.38,3.1,49.2,6338.63,36.0,4.0,1.3543012037122115,1048.4,40.47,20.43,14.27,81.9,7.53,264.86733760292776,12.9,21.62,32.43,43.24,1375.0,29.8,7.53,68.0,99.9,,100.0,51,0,1,0,0,0,0
3660,עמנואל,2022,Knesset_25,1932,0.2587991718426501,23.559937727036846,0.4151530877010898,76.02490918526208,0.0,3.0,,0.38,3.68,49.2,6583.92,34.22,3.3,1.3307137446180923,,33.67,20.0,14.24,94.4,8.3,261.16333661935226,16.93,18.18,31.58,33.77,1396.0,29.84,7.26,10.5,100.0,,100.0,39,0,1,0,0,0,0
37,איתן,2019,Knesset_21,267,0.0,73.03370786516854,1.872659176029963,25.0936329588015,0.0,,,0.4,,80.9,11181.7,40.0,,1.5384056723486683,,,,,,,,3.62,,,,,,,28.0,,,,,0,0,0,1,0,0
37,איתן,2019,Knesset_22,281,2.135231316725979,77.45454545454545,3.272727272727273,19.272727272727277,0.0,,,0.4,,80.9,11181.7,40.0,,1.5384056723486683,,,,,,,,3.62,,,,,,,28.0,,,,,0,0,0,1,0,0
37,איתן,2020,Knesset_23,273,0.0,74.72527472527473,2.564102564102564,22.71062271062271,0.0,,,0.4,,80.4,11181.7,37.39,,1.5384056723486683,,,,,,,,3.11,,,,,,,158.0,,,,,0,0,0,1,0,0
37,איתן,2021,Knesset_24,270,0.3703703703703704,80.66914498141264,3.717472118959108,15.613382899628252,0.0,,,0.4,,80.6,12912.89,38.0,,1.5665154124229974,,,,,,,,2.87,,,,,,,97.0,,,,,0,0,0,1,0,0
37,איתן,2022,Knesset_25,312,0.9615384615384616,76.05177993527508,4.854368932038835,19.093851132686083,0.0,,,0.4,,80.8,13706.9,38.92,,1.5205559848401222,,,,,,,,3.85,,,,,,,23.58,,,,,0,0,0,1,0,0
3730,גבעת זאב,2019,Knesset_21,8695,0.2760207015526164,51.33202629454503,13.689309191558069,34.9440664283243,0.0345980855725983,8.0,0.1,0.41,0.99,34.0,9420.65,38.0,11.78,1.3523052087498704,5098.2,26.26,14.4,18.01,66.1,22.05,97.75554912578019,7.95,38.37,32.82,46.94,1236.6,27.4,9.23,54.0,99.4,90.5,99.9,486,0,1,0,0,0,0
